apartment_id,city,floor_number,area_sqm,number_of_rooms,number_of_bathrooms,finishing_status,price_egp,price_per_sqm,is_fake
APT01027,الساحل الشمالي,15,120,4,2,Semi-Finished,5207000,43391,0
APT00962,القاهرة الجديدة,12,120,4,2,Semi-Finished,4165000,34708,0
APT02890,العين السخنة,1,120,4,4,Semi-Finished,2625000,21875,0
APT03135,القاهرة,2,130,4,4,Semi-Finished,3138000,24138,0
APT02010,الإسكندرية,1,90,3,2,Fully Finished,1265000,14055,0
APT02150,القاهرة,20,100,3,2,Semi-Finished,2204000,22040,0
APT03324,القاهرة,12,150,4,3,Semi-Finished,4484000,29893,0
APT02339,العين السخنة,7,100,3,3,Semi-Finished,2128000,21280,0
APT03889,الإسكندرية,18,90,2,1,Fully Finished,1037000,11522,0
APT00305,الساحل الشمالي,0,150,3,2,Fully Finished,7125000,47500,0
APT01441,القاهرة الجديدة,2,80,2,2,Super Lux,3358000,41975,0
APT01497,الغردقة,6,130,4,4,Semi-Finished,3810000,29307,0
APT02653,الجيزة,9,90,3,3,Semi-Finished,1818000,20200,0
APT02876,الإسكندرية,18,70,1,2,Super Lux,1966000,28085,0
APT00917,العاصمة الإدارية,20,120,4,2,Unfinished,2389000,19908,0
APT04183,الساحل الشمالي,7,140,3,2,Fully Finished,5664000,40457,0
APT03722,الغردقة,18,60,1,2,Unfinished,1388000,23133,0
APT02773,الإسكندرية,2,80,3,2,Fully Finished,1205000,15062,0
APT01625,الساحل الشمالي,12,70,1,2,Unfinished,2098000,29971,0
APT03838,الجيزة,20,120,4,4,Fully Finished,2187000,18225,0
APT00822,الساحل الشمالي,1,180,5,2,Fully Finished,7953000,44183,0
APT03965,الإسكندرية,4,100,2,2,Fully Finished,1633000,16330,0
APT01355,الغردقة,3,90,2,2,Unfinished,1920000,21333,0
APT04498,شرم الشيخ,10,150,3,2,Fully Finished,6205000,41366,0
APT00851,الجيزة,8,180,4,3,Super Lux,3793000,21072,0
APT01001,الساحل الشمالي,9,140,4,4,Fully Finished,7528000,53771,0
APT03378,العين السخنة,15,110,2,1,Fully Finished,3441000,31281,0
APT01638,الغردقة,15,150,4,3,Unfinished,2042000,13613,0
APT01668,شرم الشيخ,3,90,2,2,Fully Finished,3207000,35633,0
APT00494,العاصمة الإدارية,8,80,2,2,Fully Finished,2361000,29512,0
APT01348,العاصمة الإدارية,5,220,6,3,Fully Finished,6521000,29640,0
APT03728,شرم الشيخ,8,70,1,2,Fully Finished,2717000,38814,0
APT04826,القاهرة الجديدة,4,120,3,2,Semi-Finished,2530000,21083,0
APT03615,العين السخنة,3,300,4,3,Unfinished,4784000,15946,0
APT03482,القاهرة,6,130,3,2,Semi-Finished,3911000,30084,0
APT00688,الإسكندرية,10,110,2,2,Fully Finished,1722000,15654,0
APT03732,القاهرة الجديدة,5,110,3,3,Semi-Finished,3705000,33681,0
APT01609,الساحل الشمالي,15,110,2,2,Super Lux,7714000,70127,0
APT04085,الإسكندرية,20,100,3,3,Semi-Finished,1904000,19040,0
APT03403,الإسكندرية,15,120,3,3,Semi-Finished,1886000,15716,0
APT01010,القاهرة الجديدة,6,100,2,2,Unfinished,1824000,18240,0
APT02409,العين السخنة,10,80,2,1,Fully Finished,2759000,34487,0
APT01093,الغردقة,7,130,4,3,Super Lux,5260000,40461,0
APT01328,الساحل الشمالي,2,120,3,3,Semi-Finished,4931000,41091,0
APT01678,الإسكندرية,1,140,3,2,Semi-Finished,2302000,16442,0
APT02000,القاهرة,5,120,3,2,Super Lux,4206000,35050,0
APT01311,الساحل الشمالي,6,80,3,3,Fully Finished,4986000,62325,0
APT03259,شرم الشيخ,10,180,5,3,Fully Finished,6277000,34872,0
APT01988,العاصمة الإدارية,12,100,3,2,Semi-Finished,3792000,37920,0
APT03649,الساحل الشمالي,10,80,2,2,Super Lux,5697000,71212,0
APT00345,شرم الشيخ,18,120,3,2,Unfinished,2787000,23225,0
APT04483,الإسكندرية,1,90,2,2,Super Lux,2370000,26333,0
APT00987,العاصمة الإدارية,15,110,3,2,Fully Finished,3402000,30927,0
APT04545,الغردقة,5,120,3,2,Fully Finished,3711000,30925,0
APT03808,القاهرة,3,80,3,3,Unfinished,1626000,20325,0
APT04524,الجيزة,7,120,4,3,Fully Finished,2309000,19241,0
APT04003,الجيزة,1,90,3,3,Unfinished,1436000,15955,0
APT03092,العاصمة الإدارية,12,160,3,3,Fully Finished,6332000,39575,0
APT03962,العين السخنة,15,110,3,3,Semi-Finished,2045000,18590,0
APT01143,القاهرة,3,80,2,2,Fully Finished,2274000,28425,0
APT02359,القاهرة,20,130,3,3,Fully Finished,3836000,29507,0
APT01199,الساحل الشمالي,7,120,4,4,Semi-Finished,4513000,37608,0
APT01519,الساحل الشمالي,2,100,3,3,Fully Finished,4969000,49690,0
APT00517,الجيزة,9,100,2,2,Fully Finished,1824000,18240,0
APT01382,الغردقة,7,80,3,3,Fully Finished,1720000,21500,0
APT02717,الجيزة,20,120,4,3,Fully Finished,3419000,28491,0
APT03085,العاصمة الإدارية,18,90,2,2,Unfinished,2421000,26900,0
APT01015,الجيزة,12,110,2,1,Unfinished,1908000,17345,0
APT01365,الإسكندرية,15,120,3,2,Unfinished,1964000,16366,0
APT03624,شرم الشيخ,1,80,2,2,Semi-Finished,2358000,29475,0
APT04971,العاصمة الإدارية,18,120,3,3,Unfinished,2816000,23466,0
APT00892,القاهرة الجديدة,8,120,3,2,Fully Finished,4693000,39108,0
APT02794,العاصمة الإدارية,8,100,2,2,Fully Finished,4016000,40160,0
APT04239,العاصمة الإدارية,6,110,2,1,Semi-Finished,2926000,26600,0
APT01360,الإسكندرية,1,90,2,2,Semi-Finished,1391000,15455,0
APT00308,القاهرة الجديدة,15,90,3,3,Fully Finished,3092000,34355,0
APT01662,الإسكندرية,1,110,3,2,Semi-Finished,1330000,12090,0
APT02432,الجيزة,1,60,1,2,Semi-Finished,1133000,18883,0
APT03935,القاهرة الجديدة,1,110,3,3,Semi-Finished,3124000,28400,0
APT01318,القاهرة الجديدة,2,140,4,2,Unfinished,3866000,27614,0
APT04304,العين السخنة,18,110,3,2,Semi-Finished,2798000,25436,0
APT02475,القاهرة الجديدة,6,130,3,3,Semi-Finished,2890000,22230,0
APT02543,الساحل الشمالي,9,150,4,2,Semi-Finished,6880000,45866,0
APT01247,القاهرة,6,120,3,2,Fully Finished,3801000,31675,0
APT01209,العاصمة الإدارية,3,80,3,2,Semi-Finished,3012000,37650,0
APT04293,الجيزة,6,120,3,3,Fully Finished,2305000,19208,0
APT03063,الإسكندرية,20,180,5,2,Unfinished,1806000,10033,0
APT01240,القاهرة,2,100,2,1,Fully Finished,1860000,18600,0
APT02290,الإسكندرية,8,90,2,1,Fully Finished,2059000,22877,0
APT02741,الغردقة,6,80,3,3,Super Lux,2175000,27187,0
APT00276,العاصمة الإدارية,4,120,3,3,Semi-Finished,3014000,25116,0
APT00490,القاهرة الجديدة,3,250,5,4,Fully Finished,6348000,25392,0
APT01036,الجيزة,15,70,1,1,Fully Finished,1146000,16371,0
APT01230,الإسكندرية,3,120,4,3,Semi-Finished,2053000,17108,0
APT04586,الجيزة,5,90,2,2,Semi-Finished,1886000,20955,0
APT01009,العين السخنة,8,120,4,2,Semi-Finished,2360000,19666,0
APT04690,القاهرة,2,100,3,2,Fully Finished,3060000,30600,0
APT04027,العاصمة الإدارية,6,100,2,1,Fully Finished,4230000,42300,0
APT03183,الجيزة,1,100,3,2,Super Lux,1782000,17820,0
APT02533,الإسكندرية,4,60,2,1,Semi-Finished,1137000,18950,0
APT04170,الإسكندرية,10,110,3,2,Fully Finished,2433000,22118,0
APT01059,العاصمة الإدارية,1,120,4,2,Fully Finished,4965000,41375,0
APT02167,الإسكندرية,8,80,2,1,Fully Finished,1439000,17987,0
APT04579,القاهرة,8,300,5,4,Fully Finished,7466000,24886,0
APT00282,الغردقة,10,120,4,4,Semi-Finished,2063000,17191,0
APT03566,شرم الشيخ,8,220,5,4,Fully Finished,6297000,28622,0
APT01317,العين السخنة,6,70,1,1,Super Lux,2672000,38171,0
APT04979,الجيزة,8,160,3,3,Fully Finished,3171000,19818,0
APT00969,العاصمة الإدارية,0,80,3,3,Semi-Finished,2790000,34875,0
APT03127,الساحل الشمالي,4,120,3,2,Fully Finished,3909000,32575,0
APT03921,الغردقة,9,90,2,2,Semi-Finished,3099000,34433,0
APT03167,القاهرة,10,130,4,4,Semi-Finished,2289000,17607,0
APT03520,الساحل الشمالي,6,120,4,2,Fully Finished,6831000,56925,0
APT00620,الغردقة,1,110,2,1,Unfinished,2015000,18318,0
APT03347,العين السخنة,7,80,3,2,Fully Finished,1541000,19262,0
APT01743,الجيزة,1,90,3,2,Fully Finished,2131000,23677,0
APT01391,شرم الشيخ,8,70,2,1,Unfinished,1589000,22700,0
APT04051,الغردقة,8,130,4,4,Semi-Finished,2394000,18415,0
APT01848,الساحل الشمالي,18,130,3,2,Semi-Finished,6349000,48838,0
APT01580,العاصمة الإدارية,7,100,2,1,Semi-Finished,3392000,33920,0
APT01656,الساحل الشمالي,4,100,3,3,Super Lux,5116000,51160,0
APT02353,العاصمة الإدارية,2,70,1,1,Fully Finished,3004000,42914,0
APT02213,الجيزة,10,110,3,3,Semi-Finished,2166000,19690,0
APT02021,العاصمة الإدارية,8,160,3,3,Fully Finished,8366000,52287,0
APT04973,العين السخنة,0,70,2,2,Super Lux,2200000,31428,0
APT01957,القاهرة,3,100,3,2,Fully Finished,2715000,27150,0
APT01308,الساحل الشمالي,7,80,3,2,Fully Finished,3684000,46050,0
APT02004,الغردقة,8,180,6,4,Semi-Finished,3996000,22200,0
APT04456,العين السخنة,20,220,5,4,Fully Finished,4586000,20845,0
APT00576,العاصمة الإدارية,10,180,6,3,Semi-Finished,6865000,38138,0
APT04090,شرم الشيخ,18,80,3,3,Semi-Finished,2542000,31775,0
APT04320,الإسكندرية,9,220,6,4,Unfinished,2616000,11890,0
APT04437,القاهرة,6,110,3,2,Fully Finished,3035000,27590,0
APT01707,شرم الشيخ,2,100,2,1,Super Lux,3590000,35900,0
APT03743,الجيزة,3,100,2,1,Unfinished,1064000,10640,0
APT03471,العين السخنة,10,140,4,4,Unfinished,2559000,18278,0
APT01281,العاصمة الإدارية,20,120,3,2,Semi-Finished,4247000,35391,0
APT00862,الساحل الشمالي,4,110,3,3,Fully Finished,4892000,44472,0
APT04146,الإسكندرية,4,80,2,2,Fully Finished,1242000,15525,0
APT01802,الغردقة,12,90,3,2,Fully Finished,1572000,17466,0
APT01629,شرم الشيخ,2,110,3,3,Semi-Finished,3608000,32800,0
APT01994,القاهرة الجديدة,4,70,1,1,Fully Finished,2535000,36214,0
APT02640,شرم الشيخ,18,140,3,3,Semi-Finished,3493000,24950,0
APT00270,الغردقة,7,140,4,4,Semi-Finished,3596000,25685,0
APT00630,القاهرة,18,110,2,1,Fully Finished,3159000,28718,0
APT03082,القاهرة,15,150,4,2,Semi-Finished,4568000,30453,0
APT02335,العاصمة الإدارية,10,80,3,3,Super Lux,3595000,44937,0
APT02967,الغردقة,8,130,3,2,Fully Finished,4844000,37261,0
APT00301,الجيزة,9,90,3,3,Fully Finished,2208000,24533,0
APT00460,القاهرة الجديدة,20,90,2,2,Super Lux,4221000,46900,0
APT01448,القاهرة,12,100,3,3,Unfinished,1994000,19940,0
APT01473,الإسكندرية,18,90,2,2,Super Lux,2388000,26533,0
APT02047,العاصمة الإدارية,8,120,4,3,Semi-Finished,3625000,30208,0
APT04229,العاصمة الإدارية,2,120,4,4,Semi-Finished,3386000,28216,0
APT03765,شرم الشيخ,4,100,3,3,Fully Finished,3052000,30520,0
APT02114,القاهرة الجديدة,5,70,2,2,Fully Finished,2024000,28914,0
APT03840,العين السخنة,4,160,3,3,Semi-Finished,3060000,19125,0
APT04523,القاهرة الجديدة,10,80,3,2,Super Lux,2401000,30012,0
APT00838,الغردقة,7,120,4,2,Fully Finished,3169000,26408,0
APT03827,الغردقة,18,140,3,2,Unfinished,3124000,22314,0
APT02009,القاهرة,12,100,3,3,Unfinished,1760000,17600,0
APT04908,الإسكندرية,8,160,3,2,Semi-Finished,1798000,11237,0
APT00504,الغردقة,1,120,4,4,Fully Finished,2068000,17233,0
APT03207,الجيزة,4,110,2,2,Super Lux,3164000,28763,0
APT04305,الجيزة,3,100,2,1,Super Lux,3170000,31700,0
APT00381,الساحل الشمالي,1,80,3,2,Unfinished,2217000,27712,0
APT01852,الإسكندرية,5,130,4,4,Fully Finished,2225000,17115,0
APT01526,القاهرة الجديدة,9,60,1,1,Unfinished,1273000,21216,0
APT02366,القاهرة الجديدة,1,160,3,3,Fully Finished,3913000,24456,0
APT04148,القاهرة,15,100,3,3,Semi-Finished,3410000,34100,0
APT03053,العين السخنة,18,150,4,2,Fully Finished,3354000,22360,0
APT02885,شرم الشيخ,0,120,3,3,Semi-Finished,2079000,17325,0
APT02341,الساحل الشمالي,5,100,3,2,Fully Finished,4453000,44530,0
APT00375,العين السخنة,2,90,2,1,Unfinished,1283000,14255,0
APT03261,القاهرة,2,120,4,2,Fully Finished,3006000,25050,0
APT02382,الإسكندرية,4,100,3,3,Fully Finished,1546000,15460,0
APT04310,العين السخنة,8,60,1,2,Fully Finished,1821000,30350,0
APT00940,القاهرة,12,90,3,2,Fully Finished,2780000,30888,0
APT04199,الجيزة,10,180,4,3,Fully Finished,3497000,19427,0
APT04166,العاصمة الإدارية,12,150,4,4,Super Lux,7998000,53320,0
APT02800,الجيزة,1,120,3,2,Super Lux,4206000,35050,0
APT02148,الساحل الشمالي,6,110,3,3,Unfinished,2539000,23081,0
APT03818,العين السخنة,10,120,3,3,Semi-Finished,2175000,18125,0
APT04541,الجيزة,20,130,3,3,Fully Finished,2076000,15969,0
APT04217,الجيزة,9,130,4,2,Fully Finished,2424000,18646,0
APT02069,القاهرة الجديدة,7,60,1,2,Semi-Finished,1697000,28283,0
APT00530,العين السخنة,3,60,1,2,Semi-Finished,1368000,22800,0
APT04605,الجيزة,12,90,2,2,Semi-Finished,1688000,18755,0
APT00637,القاهرة,4,130,3,2,Semi-Finished,2909000,22376,0
APT01270,القاهرة الجديدة,0,80,3,3,Semi-Finished,2300000,28750,0
APT04350,الغردقة,2,130,4,4,Super Lux,3456000,26584,0
APT03180,العاصمة الإدارية,10,80,3,2,Fully Finished,3793000,47412,0
APT03455,شرم الشيخ,9,100,2,1,Fully Finished,3539000,35390,0
APT01798,العاصمة الإدارية,1,140,4,4,Fully Finished,5968000,42628,0
APT02980,العين السخنة,7,90,3,2,Super Lux,2057000,22855,0
APT01442,الجيزة,15,120,4,2,Fully Finished,2693000,22441,0
APT03428,الإسكندرية,9,140,4,2,Semi-Finished,1890000,13500,0
APT04875,القاهرة,10,90,2,2,Fully Finished,2976000,33066,0
APT01536,الغردقة,7,80,3,3,Fully Finished,1728000,21600,0
APT03444,الساحل الشمالي,3,90,3,3,Fully Finished,3168000,35200,0
APT01274,شرم الشيخ,5,110,2,2,Unfinished,2720000,24727,0
APT02468,شرم الشيخ,0,90,2,2,Unfinished,1443000,16033,0
APT00608,شرم الشيخ,6,110,2,2,Fully Finished,2990000,27181,0
APT03514,الغردقة,3,120,3,2,Semi-Finished,2797000,23308,0
APT01713,الإسكندرية,10,140,4,4,Fully Finished,2280000,16285,0
APT02200,الإسكندرية,3,90,3,2,Semi-Finished,1679000,18655,0
APT00956,الغردقة,2,160,3,2,Fully Finished,4858000,30362,0
APT02580,الساحل الشمالي,15,110,2,1,Semi-Finished,6216000,56509,0
APT03898,شرم الشيخ,12,160,3,2,Fully Finished,3887000,24293,0
APT04426,الإسكندرية,4,60,1,2,Semi-Finished,775000,12916,0
APT03381,العين السخنة,10,120,4,2,Semi-Finished,3591000,29925,0
APT03686,الساحل الشمالي,2,100,3,3,Super Lux,6365000,63650,0
APT00404,العين السخنة,10,120,4,2,Fully Finished,2923000,24358,0
APT02072,القاهرة,9,130,4,4,Super Lux,4211000,32392,0
APT04756,الجيزة,8,130,4,3,Semi-Finished,2496000,19200,0
APT01978,القاهرة الجديدة,2,90,3,2,Fully Finished,2724000,30266,0
APT01749,العين السخنة,18,100,2,1,Semi-Finished,1668000,16680,0
APT02910,القاهرة,0,60,1,1,Semi-Finished,1569000,26150,0
APT03535,الغردقة,12,120,4,4,Fully Finished,3442000,28683,0
APT00903,القاهرة الجديدة,5,100,3,3,Super Lux,4617000,46170,0
APT00353,الجيزة,12,80,3,2,Fully Finished,1840000,23000,0
APT01231,القاهرة الجديدة,10,150,3,3,Super Lux,5684000,37893,0
APT04671,القاهرة الجديدة,1,100,2,1,Super Lux,4254000,42540,0
APT02141,العين السخنة,7,140,3,2,Semi-Finished,2531000,18078,0
APT00445,شرم الشيخ,10,200,4,4,Semi-Finished,5998000,29990,0
APT04949,العين السخنة,0,300,4,3,Semi-Finished,4547000,15156,0
APT00755,القاهرة,3,80,3,2,Fully Finished,2489000,31112,0
APT01738,الإسكندرية,2,120,3,3,Fully Finished,2699000,22491,0
APT02972,العاصمة الإدارية,9,100,3,3,Semi-Finished,4273000,42730,0
APT04980,القاهرة,9,90,2,1,Fully Finished,2737000,30411,0
APT02921,القاهرة الجديدة,12,110,3,3,Semi-Finished,3591000,32645,0
APT00312,الإسكندرية,10,100,3,3,Fully Finished,1883000,18830,0
APT00549,شرم الشيخ,2,70,2,2,Super Lux,3589000,51271,0
APT04053,الغردقة,2,80,2,2,Semi-Finished,1625000,20312,0
APT04762,الإسكندرية,9,160,3,3,Semi-Finished,2814000,17587,0
APT01990,العين السخنة,2,90,3,2,Fully Finished,2312000,25688,0
APT00307,العين السخنة,5,90,2,2,Fully Finished,2514000,27933,0
APT02336,الجيزة,4,120,3,2,Super Lux,3900000,32500,0
APT00695,الإسكندرية,3,90,3,2,Fully Finished,1523000,16922,0
APT02357,العين السخنة,3,100,2,1,Semi-Finished,2737000,27370,0
APT01928,الساحل الشمالي,10,130,3,3,Semi-Finished,4955000,38115,0
APT00685,الغردقة,20,150,3,2,Semi-Finished,4782000,31880,0
APT00750,العاصمة الإدارية,7,120,3,3,Semi-Finished,5075000,42291,0
APT04009,الجيزة,12,200,4,3,Semi-Finished,3989000,19945,0
APT01267,شرم الشيخ,20,130,4,4,Semi-Finished,4136000,31815,0
APT03286,الإسكندرية,6,60,2,2,Semi-Finished,806000,13433,0
APT03530,شرم الشيخ,10,100,2,2,Unfinished,2932000,29320,0
APT04424,القاهرة,9,150,3,3,Super Lux,3402000,22680,0
APT03985,القاهرة الجديدة,2,110,3,3,Unfinished,2238000,20345,0
APT03084,القاهرة,8,130,3,3,Fully Finished,2675000,20576,0
APT03062,العاصمة الإدارية,8,70,2,2,Super Lux,3817000,54528,0
APT03026,شرم الشيخ,15,120,4,3,Super Lux,8027000,66891,0
APT00971,العاصمة الإدارية,7,80,2,2,Semi-Finished,2141000,26762,0
APT00874,شرم الشيخ,10,100,3,2,Semi-Finished,2884000,28840,0
APT00809,القاهرة,2,90,3,2,Semi-Finished,1948000,21644,0
APT03199,العين السخنة,8,90,3,2,Semi-Finished,1420000,15777,0
APT00515,الجيزة,9,60,1,2,Unfinished,934000,15566,0
APT04473,القاهرة,12,120,3,3,Unfinished,2573000,21441,0
APT00410,القاهرة الجديدة,7,220,6,3,Unfinished,3719000,16904,0
APT03409,شرم الشيخ,5,130,3,2,Semi-Finished,4321000,33238,0
APT04343,الجيزة,15,110,2,2,Fully Finished,2723000,24754,0
APT03692,شرم الشيخ,6,160,4,4,Semi-Finished,5160000,32250,0
APT00459,الساحل الشمالي,0,140,3,3,Fully Finished,6864000,49028,0
APT03472,الجيزة,12,150,4,3,Fully Finished,3547000,23646,0
APT02431,القاهرة,4,150,3,2,Semi-Finished,3167000,21113,0
APT03658,القاهرة,15,250,6,4,Unfinished,5329000,21316,0
APT04590,العاصمة الإدارية,2,90,2,1,Fully Finished,3087000,34300,0
APT04045,الساحل الشمالي,3,70,2,2,Semi-Finished,2909000,41557,0
APT01884,القاهرة الجديدة,8,70,1,1,Unfinished,2142000,30600,0
APT01714,العاصمة الإدارية,15,100,2,1,Fully Finished,3914000,39140,0
